test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
Adam8	Adam8	Adam8	chr7:139978931-139992562	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0178938	0.00544644	-1.71607	0	1	1	no
Adam9	Adam9	Adam9	chr8:24949610-25016922	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.638401	0.693004	0.118401	0	1	1	no
Adamdec1	Adamdec1	Adamdec1	chr14:68563386-68582072	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.0861981	inf	0	1	1	no
Adamts1	Adamts1	Adamts1	chr16:85793827-85803115	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.773942	0.359305	-1.10702	0	1	1	no
Adamts10	Adamts10	Adamts10	chr17:33524195-33553782	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.124856	0.164777	0.400252	0	1	1	no
Adamts12	Adamts12	Adamts12	chr15:11064789-11346867	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0191999	0.0102013	-0.912343	0	1	1	no
Adamts13	Adamts13	Adamts13	chr2:26973415-27009625	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.14398	2.67152	1.2236	0	1	1	no
Adamts14	Adamts14	Adamts14	chr10:61197111-61273438	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0243552	0.00636632	-1.9357	0	1	1	no
Adamts15	Adamts15	Adamts15	chr9:30899154-30922452	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.147507	0.163378	0.147433	0	1	1	no
Adamts16	Adamts16	Adamts16	chr13:70727807-70841810	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0303408	0.106256	1.80821	0	1	1	no
Adamts17	Adamts17	Adamts17	chr7:66839734-67152625	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0772007	0.065172	-0.244362	0	1	1	no
Adamts18	Adamts18	Adamts18	chr8:113698136-113848839	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.053089	0.0196258	-1.43566	0	1	1	no
Adamts19	Adamts19	Adamts19	chr18:58836763-59053678	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0.00355527	inf	0	1	1	no
Adamts2	Adamts2	Adamts2	chr11:50602084-50807573	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.752679	0.394575	-0.931734	0	1	1	no
Adamts20	Adamts20	Adamts20	chr15:94270162-94404350	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.594302	0.354339	-0.746069	0	1	1	no
Adamts3	Adamts3	Adamts3	chr5:89673840-89883334	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.53412	1.58354	0.0457412	0	1	1	no
Adamts4	Adamts4	Adamts4	chr1:171250421-171259922	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.20619	0.480442	-1.32802	0	1	1	no
Adamts5	Adamts5	Adamts5	chr16:85858156-85901125	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.471225	0.339798	-0.471741	0	1	1	no
Adamts6	Adamts6	Adamts6	chr13:104287872-104494763	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.11448	0.238098	1.05647	0	1	1	no
Adamts7	Adamts7	Adamts7	chr9:90162977-90200102	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0489735	0	-inf	0	1	1	no
Adamts8	Adamts8	Adamts8	chr9:30942562-30962858	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.296122	0.153602	-0.946996	0	1	1	no
Adamts9	Adamts9	Adamts9	chr6:92772698-92901441	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0966409	0.0683383	-0.499941	0	1	1	no
Adamtsl1	Adamtsl1	Adamtsl1	chr4:86053914-86428382	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.639593	0.422543	-0.598055	0	1	1	no
Adamtsl2	Adamtsl2	Adamtsl2	chr2:27079380-27108613	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0383767	0	-inf	0	1	1	no
Adamtsl3	Adamtsl3	Adamtsl3	chr7:82335693-82614448	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.676046	0.228493	-1.56497	0	1	1	no
Adamtsl4	Adamtsl4	Adamtsl4	chr3:95676200-95687917	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.369589	0.374662	0.0196681	0	1	1	no
Adamtsl5	Adamtsl5	Adamtsl5	chr10:79697304-80369637	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.306349	0.433981	0.502456	0	1	1	no
Adap1	Adap1	Adap1	chr5:139271875-139325464	ST_ASO_GF	ST_ASO_SPF	OK	15.8018	13.3896	-0.238974	-0.477759	0.24315	0.666109	no
Adap2	Adap2	Adap2	chr11:80154161-80178827	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.167385	0.22179	0.406019	0	1	1	no
Adar	Adar	Adar	chr3:89715021-89764632	ST_ASO_GF	ST_ASO_SPF	NOTEST	2.75336	1.98254	-0.473846	0	1	1	no
Adarb1	Adarb1	Adarb1	chr10:77290726-77418273	ST_ASO_GF	ST_ASO_SPF	OK	4.81372	4.53631	-0.0856311	-0.166083	0.673	0.918409	no
Adarb2	Adarb2	Adarb2	chr13:8202865-8768762	ST_ASO_GF	ST_ASO_SPF	NOTEST	2.05305	2.01213	-0.0290424	0	1	1	no
Adat1	Adat1	Adat1	chr8:111966907-111992302	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.58643	0.626645	0.0956893	0	1	1	no
Adat2	Adat2	Adat2	chr10:13523841-13563376	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.56072	2.01351	0.367499	0	1	1	no
Adat3	Adat3	Adat3	chr10:80602879-80615783	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.14364	0.0393496	-1.86804	0	1	1	no
Adck1	Adck1	Adck1	chr12:88360513-88461726	ST_ASO_GF	ST_ASO_SPF	OK	3.87362	4.29601	0.149315	0.216465	0.57245	0.877301	no
Adck2	Adck2	Adck2	chr6:39573875-39588769	ST_ASO_GF	ST_ASO_SPF	NOTEST	2.37868	2.3169	-0.0379643	0	1	1	no
Adck3	Adck3	Adck3	chr1:179961088-180196020	ST_ASO_GF	ST_ASO_SPF	OK	6.74019	7.61087	0.175271	0.166678	0.668	0.91597	no
Adck4	Adck4	Adck4	chr7:27233012-27257949	ST_ASO_GF	ST_ASO_SPF	NOTEST	2.45039	1.97053	-0.31443	0	1	1	no
Adck5	Adck5	Adck5	chr15:76576358-76607591	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.9504	1.76264	-0.146035	0	1	1	no
Adcy1	Adcy1	Adcy1	chr11:7063488-7178505	ST_ASO_GF	ST_ASO_SPF	OK	5.13266	4.20315	-0.288234	-0.596246	0.1344	0.522605	no
Adcy10	Adcy10	Adcy10	chr1:165485182-165576773	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0472106	0	-inf	0	1	1	no
Adcy2	Adcy2	Adcy2	chr13:68620042-68999541	ST_ASO_GF	ST_ASO_SPF	OK	5.45612	5.05981	-0.10879	-0.20032	0.6194	0.897724	no
Adcy3	Adcy3	Adcy3	chr12:4133396-4240123	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0504821	0.00382741	-3.72133	0	1	1	no
Adcy4	Adcy4	Adcy4	chr14:55769091-55784019	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.189649	0.0842652	-1.17033	0	1	1	no
Adcy5	Adcy5	Adcy5	chr16:35155635-35304549	ST_ASO_GF	ST_ASO_SPF	OK	20.2585	17.9776	-0.172333	-0.358927	0.3605	0.7626	no
Adcy6	Adcy6	Adcy6	chr15:98589985-98607633	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.524163	0.292125	-0.843428	0	1	1	no
Adcy7	Adcy7	Adcy7	chr8:88272402-88329962	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.222566	0.119789	-0.893733	0	1	1	no
Adcy8	Adcy8	Adcy8	chr15:64699034-64922296	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0846645	0.102609	0.277335	0	1	1	no
Adcy9	Adcy9	Adcy9	chr16:4284885-4420498	ST_ASO_GF	ST_ASO_SPF	OK	4.6826	3.9518	-0.244802	-0.490192	0.22645	0.648069	no
Adcyap1	Adcyap1	Adcyap1	chr17:93199421-93205489	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.03927	0.60549	-0.779402	0	1	1	no
Adcyap1r1	Adcyap1r1	Adcyap1r1	chr6:55451977-55501455	ST_ASO_GF	ST_ASO_SPF	OK	7.40801	8.79622	0.247798	0.513132	0.2017	0.620871	no
Add1	Add1	Add1	chr5:34573713-34632305	ST_ASO_GF	ST_ASO_SPF	OK	17.6353	15.7082	-0.166952	-0.355796	0.38065	0.774363	no
Add2	Add2	Add2	chr6:86028680-86124409	ST_ASO_GF	ST_ASO_SPF	OK	17.9402	19.9042	0.149876	0.32312	0.42095	0.798869	no
Add3	Add3	Add3	chr19:53140442-53247326	ST_ASO_GF	ST_ASO_SPF	OK	13.3904	13.3635	-0.00289508	-0.00610312	0.9878	0.99739	no
Adgb	Adgb	Adgb	chr10:10335702-10472314	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0807808	0.0100269	-3.01014	0	1	1	no
Adgra1	Adgra1	Adgra1	chr7:139834173-139878088	ST_ASO_GF	ST_ASO_SPF	OK	3.22216	2.41268	-0.417391	-0.676512	0.0939	0.445745	no
Adgra2	Adgra2	Adgra2	chr5:49959950-50058996	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.414838	0.50337	0.279072	0	1	1	no
Adgra3	Adgra3	Adgra3	chr8:27085840-27123436	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.144394	0.0565628	-1.35208	0	1	1	no
Adgrb1	Adgrb1	Adgrb1	chr15:74516195-74589464	ST_ASO_GF	ST_ASO_SPF	OK	4.61803	3.02035	-0.612561	-1.14815	0.0049	0.0905471	no
Adgrb2	Adgrb2	Adgrb2	chr4:129984869-130022633	ST_ASO_GF	ST_ASO_SPF	OK	4.71901	2.38112	-0.986843	-1.69551	5e-05	0.00450088	yes
Adgrb3	Adgrb3	Adgrb3	chr1:25067475-25829707	ST_ASO_GF	ST_ASO_SPF	OK	6.97955	6.48037	-0.107059	-0.21245	0.5955	0.88823	no
Adgrd1	Adgrd1	Adgrd1	chr5:129096749-129204599	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.330893	0.468877	0.502845	0	1	1	no
Adgre1	Adgre1	Adgre1	chr17:57358685-57483529	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.330026	0.864859	1.38988	0	1	1	no
Adgre4	Adgre4	Adgre4	chr17:55749983-55853662	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0214326	0.0165965	-0.368929	0	1	1	no
Adgre5	Adgre5	Adgre5	chr8:83715176-83741311	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.527574	0.750023	0.507562	0	1	1	no
Adgrf1	Adgrf1	Adgrf1	chr17:43270346-43324406	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Adgrf2	Adgrf2	Adgrf2	chr17:42708936-42742179	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Adgrf3	Adgrf3	Adgrf3	chr5:30193430-30205722	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Adgrf4	Adgrf4	Adgrf4	chr17:42656886-42692284	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0253593	0.0622084	1.2946	0	1	1	no
Adgrf5	Adgrf5	Adgrf5	chr17:43389465-43459557	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.919618	0.744061	-0.305615	0	1	1	no
Adgrg1	Adgrg1	Adgrg1	chr8:94977108-95014208	ST_ASO_GF	ST_ASO_SPF	OK	3.58713	3.32587	-0.1091	-0.172283	0.662	0.913849	no
Adgrg2	Adgrg2	Adgrg2	chrX:160390689-160498076	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.162196	0.240612	0.568965	0	1	1	no
Adgrg3	Adgrg3	Adgrg3	chr8:95017691-95045249	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Adgrg5	Adgrg5	Adgrg5	chr8:94923693-94943290	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0833187	0.0208801	-1.99651	0	1	1	no
Adgrg6	Adgrg6	Adgrg6	chr10:14402584-14545036	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.321164	0.211188	-0.604783	0	1	1	no
Adgrg7	Adgrg7	Adgrg7	chr16:56724608-56795858	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0474929	0	-inf	0	1	1	no
Adgrl1	Adgrl1	Adgrl1	chr8:83900097-83941954	ST_ASO_GF	ST_ASO_SPF	OK	51.1878	37.78	-0.438176	-0.870971	0.02995	0.251283	no
Adgrl2	Adgrl2	Adgrl2	chr3:148815585-148954635	ST_ASO_GF	ST_ASO_SPF	OK	3.75625	3.21718	-0.223495	-0.416073	0.30275	0.716628	no
Adgrl3	Adgrl3	Adgrl3	chr5:81021592-81795730	ST_ASO_GF	ST_ASO_SPF	NOTEST	2.27673	2.11194	-0.108396	0	1	1	no
Adgrl4	Adgrl4	Adgrl4	chr3:151437881-151545081	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.98081	2.08795	0.0759975	0	1	1	no
Adgrv1	Adgrv1	Adgrv1	chr13:81095067-81633144	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0423147	0.0482891	0.190539	0	1	1	no
Adh1	Adh1	Adh1	chr3:138277644-138290691	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.278419	0.416394	0.580694	0	1	1	no
Adh4	Adh4	Adh4	chr3:138415496-138430892	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Adh5	Adh5	Adh5	chr3:138437199-138455499	ST_ASO_GF	ST_ASO_SPF	OK	13.7589	22.0917	0.683142	1.30211	0.0013	0.0408664	yes
Adh6-ps1	Adh6-ps1	Adh6-ps1	chr3:138374120-138388291	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.196183	0.10727	-0.870949	0	1	1	no
Adh6a	Adh6a	Adh6a	chr3:138313285-138331134	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Adh7	Adh7	Adh7	chr3:138210716-138239663	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Adhfe1	Adhfe1	Adhfe1	chr1:9548045-9631092	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.739303	1.24278	0.749333	0	1	1	no
Adi1	Adi1	Adi1	chr12:28675206-28682174	ST_ASO_GF	ST_ASO_SPF	OK	3.9851	5.17406	0.376678	0.505446	0.21805	0.638957	no
Adig	Adig	Adig	chr2:158502611-158508198	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Adipoq	Adipoq	Adipoq	chr16:23146535-23157968	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0439417	0.015393	-1.51331	0	1	1	no
Adipor1	Adipor1	Adipor1	chr1:134415377-134433350	ST_ASO_GF	ST_ASO_SPF	OK	4.704	3.61679	-0.379177	-0.625595	0.1127	0.485256	no
Adipor2	Adipor2	Adipor2	chr6:119353149-119417483	ST_ASO_GF	ST_ASO_SPF	OK	4.19364	5.00874	0.256245	0.457648	0.2642	0.686076	no
Adk	Adk	Adk	chr14:21052573-21448569	ST_ASO_GF	ST_ASO_SPF	OK	22.0483	29.0422	0.397487	0.798023	0.0477	0.321568	no
Adm	Adm	Adm	chr7:110627668-110629819	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.452458	0.218021	-1.05332	0	1	1	no
Adm2	Adm2	Adm2	chr15:89322898-89324730	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Adnp	Adnp	Adnp	chr2:168180964-168230379	ST_ASO_GF	ST_ASO_SPF	OK	3.20484	1.40355	-1.19117	-0.514092	0.2781	0.697311	no
Adnp2	Adnp2	Adnp2	chr18:80127134-80151482	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.528336	0.328145	-0.687121	0	1	1	no
Ado	Ado	Ado	chr10:67544510-67548955	ST_ASO_GF	ST_ASO_SPF	OK	5.50351	6.20598	0.173306	0.331927	0.411	0.793524	no
Adora1	Adora1	Adora1	chr1:134193447-134235457	ST_ASO_GF	ST_ASO_SPF	OK	14.2568	11.431	-0.318701	-0.671271	0.09455	0.447313	no
Adora2a	Adora2a	Adora2a	chr10:75316876-75334792	ST_ASO_GF	ST_ASO_SPF	OK	38.9167	30.028	-0.374079	-0.772524	0.0554	0.345718	no
Adora2b	Adora2b	Adora2b	chr11:62248983-62266452	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.843099	0.802579	-0.0710585	0	1	1	no
Adora3	Adora3	Adora3	chr3:105870857-105924044	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.458409	0.373602	-0.295133	0	1	1	no
Adpgk	Adpgk	Adpgk	chr9:59291571-59316200	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.558276	0.630361	0.175198	0	1	1	no
Adprh	Adprh	Adprh	chr16:38445398-38452689	ST_ASO_GF	ST_ASO_SPF	OK	21.5324	20.7294	-0.0548264	-0.109457	0.7871	0.953502	no
Adprhl1	Adprhl1	Adprhl1	chr8:13235661-13254162	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.130006	0.0545389	-1.25322	0	1	1	no
Adprhl2	Adprhl2	Adprhl2	chr4:126316350-126321703	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.469886	0.261181	-0.847263	0	1	1	no
Adprm	Adprm	Adprm	chr11:67037879-67052618	ST_ASO_GF	ST_ASO_SPF	OK	4.2785	5.39063	0.33335	0.43782	0.2789	0.697964	no
Adra1a	Adra1a	Adra1a	chr14:66635250-66771168	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.277891	0.234467	-0.245136	0	1	1	no
Adra1b	Adra1b	Adra1b	chr11:43774604-43901237	ST_ASO_GF	ST_ASO_SPF	NOTEST	2.71404	1.50134	-0.854186	0	1	1	no
Adra1d	Adra1d	Adra1d	chr2:131127411-131604824	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Adra2a	Adra2a	Adra2a	chr19:54045181-54048982	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.65801	1.13421	-0.547767	0	1	1	no
Adra2b	Adra2b	Adra2b	chr2:127363285-127367221	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.526086	0.428204	-0.297	0	1	1	no
Adra2c	Adra2c	Adra2c	chr5:35278565-35281763	ST_ASO_GF	ST_ASO_SPF	OK	9.23315	6.99882	-0.39971	-0.756225	0.06415	0.371878	no
Adrb1	Adrb1	Adrb1	chr19:56722371-56724862	ST_ASO_GF	ST_ASO_SPF	OK	12.0949	9.28211	-0.381868	-0.722543	0.0756	0.402934	no
Adrb2	Adrb2	Adrb2	chr18:62177712-62179981	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.269205	0.0307019	-3.13231	0	1	1	no
Adrb3	Adrb3	Adrb3	chr8:27225775-27229588	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.124223	0.0472665	-1.39404	0	1	1	no
Adrbk1	Adrbk1	Adrbk1	chr19:4285998-4306222	ST_ASO_GF	ST_ASO_SPF	OK	10.6411	8.79885	-0.274257	-0.540486	0.17635	0.587905	no
Adrbk2	Adrbk2	Adrbk2	chr5:112910477-113015538	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.15169	1.29639	0.170736	0	1	1	no
Adrm1	Adrm1	Adrm1	chr2:180171587-180176283	ST_ASO_GF	ST_ASO_SPF	OK	47.1695	34.4901	-0.451673	-0.934186	0.01825	0.192105	no
Adsl	Adsl	Adsl	chr15:80948489-80970947	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.52142	1.64498	0.112644	0	1	1	no
Adss	Adss	Adss	chr1:177763177-177796509	ST_ASO_GF	ST_ASO_SPF	OK	15.2553	14.5056	-0.0726941	-0.14928	0.70795	0.929713	no
Adssl1	Adssl1	Adssl1	chr12:112620046-112641355	ST_ASO_GF	ST_ASO_SPF	NOTEST	2.18919	2.04841	-0.0958959	0	1	1	no
Adtrp	Adtrp	Adtrp	chr13:41763147-41847616	ST_ASO_GF	ST_ASO_SPF	OK	6.46394	4.35506	-0.569722	-0.92164	0.0209	0.207023	no
Aebp1	Aebp1	Aebp1	chr11:5861865-5878256	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.783567	0.234588	-1.73993	0	1	1	no
Aebp2	Aebp2	Aebp2	chr6:140622662-140678472	ST_ASO_GF	ST_ASO_SPF	OK	5.70234	5.89108	0.0469796	0.0901074	0.8222	0.961274	no
Aen	Aen	Aen	chr7:78895926-78908833	ST_ASO_GF	ST_ASO_SPF	OK	3.47715	3.26344	-0.0915126	-0.130234	0.73915	0.939337	no
Aes	Aes	Aes	chr10:81559443-81566371	ST_ASO_GF	ST_ASO_SPF	OK	89.4021	86.0988	-0.0543142	-0.117357	0.77085	0.949382	no
Afap1	Afap1	Afap1	chr5:35893318-36003922	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.35352	1.14559	-0.240627	0	1	1	no
Afap1l1	Afap1l1	Afap1l1	chr18:61730261-61786662	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.10855	0.906521	-0.290264	0	1	1	no
Afap1l2	Afap1l2	Afap1l2	chr19:56912353-57008575	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.182134	0.10948	-0.734331	0	1	1	no
Aff1	Aff1	Aff1	chr5:103754161-103855322	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.450365	0.294553	-0.612566	0	1	1	no
Aff2	Aff2	Aff2	chrX:69360330-69868037	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.50823	1.29573	-0.219093	0	1	1	no
Aff3	Aff3	Aff3	chr1:38175990-38627244	ST_ASO_GF	ST_ASO_SPF	OK	3.2432	3.10851	-0.0611974	-0.115138	0.77285	0.949815	no
Aff4	Aff4	Aff4	chr11:53350766-53421830	ST_ASO_GF	ST_ASO_SPF	OK	7.13142	6.56948	-0.118411	-0.253973	0.5409	0.864718	no
Afg3l1	Afg3l1	Afg3l1	chr8:123477861-123503916	ST_ASO_GF	ST_ASO_SPF	OK	3.25177	2.82409	-0.203438	-0.328239	0.4057	0.790165	no
Afg3l2	Afg3l2	Afg3l2	chr18:67404763-67449136	ST_ASO_GF	ST_ASO_SPF	OK	4.81241	5.06391	0.0734913	0.126508	0.7569	0.945465	no
Afm	Afm	Afm	chr5:90518948-90553544	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Afmid	Afmid	Afmid	chr11:117815518-117839908	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.887711	1.05029	0.24262	0	1	1	no
Afp	Afp	Afp	chr5:90490713-90508907	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.191991	0.0894031	-1.10264	0	1	1	no
Aftph	Aftph	Aftph	chr11:20685084-20741556	ST_ASO_GF	ST_ASO_SPF	OK	18.9107	18.8842	-0.00202071	-0.00439479	0.9907	0.997396	no
Aga	Aga	Aga	chr8:53511701-53523422	ST_ASO_GF	ST_ASO_SPF	NOTEST	2.58439	3.14299	0.282315	0	1	1	no
Agap1	Agap1	Agap1	chr1:89454810-89895282	ST_ASO_GF	ST_ASO_SPF	OK	5.60986	4.26954	-0.393883	-0.789309	0.05165	0.334007	no
Agap2	Agap2	Agap2	chr10:127078906-127093170	ST_ASO_GF	ST_ASO_SPF	OK	25.9022	15.9878	-0.696103	-1.44527	0.0005	0.0221376	yes
Agap3	Agap3	Agap3	chr5:24452176-24502047	ST_ASO_GF	ST_ASO_SPF	OK	49.6488	37.0218	-0.423384	-0.899634	0.02985	0.250763	no
Agbl1	Agbl1	Agbl1	chr7:76229886-77124698	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0307658	0.0244366	-0.332281	0	1	1	no
Agbl2	Agbl2	Agbl2	chr2:90782743-90816231	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.268334	0.252552	-0.0874487	0	1	1	no
Agbl3	Agbl3	Agbl3	chr6:34780431-34859459	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.7115	1.55726	-0.136252	0	1	1	no
Agbl4	Agbl4	Agbl4	chr4:110397697-111663024	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.20222	0.635167	-0.920493	0	1	1	no
Agbl5	Agbl5	Agbl5	chr5:30888851-30907788	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.343069	0.332387	-0.0456361	0	1	1	no
Ager	Ager	Ager	chr17:34597849-34600937	ST_ASO_GF	ST_ASO_SPF	NOTEST	0	0	0	0	1	1	no
Agfg1	Agfg1	Agfg1	chr1:82839482-82896275	ST_ASO_GF	ST_ASO_SPF	OK	5.68267	5.59472	-0.0225019	-0.0401113	0.9216	0.983195	no
Agfg2	Agfg2	Agfg2	chr5:137650480-137684753	ST_ASO_GF	ST_ASO_SPF	OK	19.1703	17.0717	-0.167262	-0.349862	0.38935	0.780712	no
Aggf1	Aggf1	Aggf1	chr13:95350682-95375357	ST_ASO_GF	ST_ASO_SPF	OK	10.8115	10.1683	-0.0884817	-0.178964	0.65285	0.910296	no
Agk	Agk	Agk	chr6:40325477-40396762	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.60676	2.12688	0.404582	0	1	1	no
Agl	Agl	Agl	chr3:116739998-116808166	ST_ASO_GF	ST_ASO_SPF	OK	3.06669	3.23566	0.0773743	0.149688	0.70575	0.92883	no
Agmat	Agmat	Agmat	chr4:141746674-141759263	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.620259	0.5667	-0.130286	0	1	1	no
Agmo	Agmo	Agmo	chr12:37241638-37581932	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.0310764	0.157356	2.34014	0	1	1	no
Ago1	Ago1	Ago1	chr4:126435012-126468421	ST_ASO_GF	ST_ASO_SPF	NOTEST	2.12533	2.10736	-0.0122529	0	1	1	no
Ago2	Ago2	Ago2	chr15:73101624-73184947	ST_ASO_GF	ST_ASO_SPF	NOTEST	1.16186	0.715099	-0.700219	0	1	1	no
Ago3	Ago3	Ago3	chr4:126340677-126429542	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.385968	0.298813	-0.369235	0	1	1	no
Ago4	Ago4	Ago4	chr4:126489542-126533458	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.591064	0.530522	-0.155902	0	1	1	no
Agpat1	Agpat1	Agpat1	chr17:34605860-34615971	ST_ASO_GF	ST_ASO_SPF	OK	15.0204	12.3571	-0.281583	-0.422428	0.303	0.716926	no
Agpat2	Agpat2	Agpat2	chr2:26593056-26604417	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.354937	0.486778	0.455699	0	1	1	no
Agpat3	Agpat3	Agpat3	chr10:78271562-78351700	ST_ASO_GF	ST_ASO_SPF	OK	7.85537	5.75597	-0.448621	-0.827907	0.039	0.29034	no
Agpat4	Agpat4	Agpat4	chr17:12119283-12219640	ST_ASO_GF	ST_ASO_SPF	OK	8.47386	7.98388	-0.0859296	-0.147747	0.70835	0.929735	no
Agpat5	Agpat5	Agpat5	chr8:18846278-18884413	ST_ASO_GF	ST_ASO_SPF	OK	5.67869	7.61624	0.423521	0.811146	0.04975	0.328576	no
Agpat6	Agpat6	Agpat6	chr8:23172945-23208453	ST_ASO_GF	ST_ASO_SPF	OK	6.07295	7.16187	0.237939	0.450141	0.25535	0.678057	no
Agpat9	Agpat9	Agpat9	chr5:100846228-100899102	ST_ASO_GF	ST_ASO_SPF	NOTEST	0.848314	0.913687	0.107102	0	1	1	no
