test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
F12	F12	F12	chr13:55417957-55426804	ST_ASO_SPF	ST_WT_GF	NOTEST	0.809966	0.56734	-0.51365	0	1	1	no
F13a1	F13a1	F13a1	chr13:36867177-37050244	ST_ASO_SPF	ST_WT_GF	NOTEST	0.222769	0.220838	-0.0125572	0	1	1	no
F13b	F13b	F13b	chr1:139501706-139523756	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
F2	F2	F2	chr2:91625319-91636457	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0.0241913	inf	0	1	1	no
F2r	F2r	F2r	chr13:95601788-95618433	ST_ASO_SPF	ST_WT_GF	NOTEST	2.29582	1.51794	-0.596893	0	1	1	no
F2rl1	F2rl1	F2rl1	chr13:95511729-95525240	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0100088	0	-inf	0	1	1	no
F2rl2	F2rl2	F2rl2	chr13:95627176-95891922	ST_ASO_SPF	ST_WT_GF	NOTEST	0.08615	0.0463761	-0.89347	0	1	1	no
F2rl3	F2rl3	F2rl3	chr8:72761879-72763885	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0266911	0	-inf	0	1	1	no
F3	F3	F3	chr3:121723536-121735052	ST_ASO_SPF	ST_WT_GF	OK	2.08579	3.27329	0.650146	0.546607	0.05205	0.621342	no
F420014N23Rik	F420014N23Rik	F420014N23Rik	chr10:127190377-127211622	ST_ASO_SPF	ST_WT_GF	NOTEST	0.605057	0.847052	0.48538	0	1	1	no
F5	F5	F5	chr1:164115263-164220277	ST_ASO_SPF	ST_WT_GF	NOTEST	0.118319	0.0531153	-1.15549	0	1	1	no
F630028O10Rik	F630028O10Rik	F630028O10Rik	chrX:96239925-96243642	ST_ASO_SPF	ST_WT_GF	NOTEST	0.00946348	0.0249667	1.39957	0	1	1	no
F630042J09Rik	F630042J09Rik	F630042J09Rik	chr13:67278593-67283361	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0390033	0.107568	1.46359	0	1	1	no
F630111L10Rik	F630111L10Rik	F630111L10Rik	chr3:59006977-59344256	ST_ASO_SPF	ST_WT_GF	NOTEST	0.426993	0.487339	0.190713	0	1	1	no
F630206G17Rik	F630206G17Rik	F630206G17Rik	chr11:45808082-45842878	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0.162278	inf	0	1	1	no
F7	F7	F7	chr8:13026033-13035805	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0.0109995	inf	0	1	1	no
F730035M05Rik	F730035M05Rik	F730035M05Rik	chr12:70227840-70234165	ST_ASO_SPF	ST_WT_GF	NOTEST	0.030254	0.0484907	0.680585	0	1	1	no
F730043M19Rik	F730043M19Rik	F730043M19Rik	chr12:33111710-33147586	ST_ASO_SPF	ST_WT_GF	NOTEST	0.364828	0.790364	1.1153	0	1	1	no
F8	F8	F8	chrX:75172714-75380041	ST_ASO_SPF	ST_WT_GF	NOTEST	0.299795	0.446566	0.574893	0	1	1	no
F830002L21Rik	F830002L21Rik	F830002L21Rik	chr10:43593426-43630913	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0173855	0	-inf	0	1	1	no
F830016B08Rik	F830016B08Rik	F830016B08Rik	chr18:60293379-60303016	ST_ASO_SPF	ST_WT_GF	NOTEST	0.22284	0.317168	0.50924	0	1	1	no
F830045P16Rik	F830045P16Rik	F830045P16Rik	chr2:129458358-129536602	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
F8a	F8a	F8a	chrX:73228305-73230795	ST_ASO_SPF	ST_WT_GF	OK	5.38054	4.71663	-0.189996	-0.191602	0.49815	0.999552	no
F9	F9	F9	chrX:59999463-60030760	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0456658	0.0588076	0.364887	0	1	1	no
F930015N05Rik	F930015N05Rik	F930015N05Rik	chr11:64433134-64522835	ST_ASO_SPF	ST_WT_GF	NOTEST	0.116906	0.238632	1.02944	0	1	1	no
Fa2h	Fa2h	Fa2h	chr8:111345137-111393821	ST_ASO_SPF	ST_WT_GF	OK	3.97929	3.47963	-0.193575	-0.199544	0.47485	0.999552	no
Faah	Faah	Faah	chr4:115996655-116017902	ST_ASO_SPF	ST_WT_GF	NOTEST	1.37184	1.62365	0.24313	0	1	1	no
Faap100	Faap100	Faap100	chr11:120369561-120378746	ST_ASO_SPF	ST_WT_GF	NOTEST	0.972439	1.12806	0.214166	0	1	1	no
Faap20	Faap20	Faap20	chr4:155249965-155256687	ST_ASO_SPF	ST_WT_GF	OK	13.8712	11.315	-0.293852	-0.328753	0.2261	0.915751	no
Faap24	Faap24	Faap24	chr7:35334236-35396767	ST_ASO_SPF	ST_WT_GF	NOTEST	0.878589	0.765695	-0.19842	0	1	1	no
Fabp1	Fabp1	Fabp1	chr6:71199887-71205023	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Fabp12	Fabp12	Fabp12	chr3:10244208-10301183	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0181823	0	-inf	0	1	1	no
Fabp2	Fabp2	Fabp2	chr3:122882591-122924116	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Fabp3	Fabp3	Fabp3	chr4:130308777-130315463	ST_ASO_SPF	ST_WT_GF	OK	191.068	140.84	-0.440032	-0.580291	0.03805	0.565085	no
Fabp4	Fabp4	Fabp4	chr3:10204342-10208576	ST_ASO_SPF	ST_WT_GF	NOTEST	1.28289	1.33447	0.0568696	0	1	1	no
Fabp5	Fabp5	Fabp5	chr3:10012584-10016610	ST_ASO_SPF	ST_WT_GF	OK	230.797	161.453	-0.515515	-0.677511	0.0181	0.428743	no
Fabp6	Fabp6	Fabp6	chr11:43596039-43601562	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0769641	0.194865	1.34021	0	1	1	no
Fabp7	Fabp7	Fabp7	chr10:57784922-57788450	ST_ASO_SPF	ST_WT_GF	OK	109.751	56.3571	-0.961567	-1.01794	0.0005	0.10039	no
Fabp9	Fabp9	Fabp9	chr3:10193623-10197283	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Fadd	Fadd	Fadd	chr7:144578322-144582436	ST_ASO_SPF	ST_WT_GF	NOTEST	1.47151	2.97336	1.0148	0	1	1	no
Fads1	Fads1	Fads1	chr19:10182887-10196872	ST_ASO_SPF	ST_WT_GF	OK	10.7761	10.5472	-0.0309713	-0.0398636	0.89	0.999552	no
Fads2	Fads2	Fads2	chr19:10064163-10101503	ST_ASO_SPF	ST_WT_GF	NOTEST	0.311446	0.456835	0.552692	0	1	1	no
Fads3	Fads3	Fads3	chr19:10041547-10059671	ST_ASO_SPF	ST_WT_GF	NOTEST	0.965549	0.867323	-0.15478	0	1	1	no
Fads6	Fads6	Fads6	chr11:115283365-115297546	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0.026995	inf	0	1	1	no
Faf1	Faf1	Faf1	chr4:109676626-109963960	ST_ASO_SPF	ST_WT_GF	OK	3.70671	3.02279	-0.294259	-0.338222	0.22105	0.912214	no
Faf2	Faf2	Faf2	chr13:54621783-54664063	ST_ASO_SPF	ST_WT_GF	OK	3.46878	3.55766	0.0365008	0.0421398	0.87965	0.999552	no
Fah	Fah	Fah	chr7:84585158-84605942	ST_ASO_SPF	ST_WT_GF	OK	4.08837	3.79522	-0.107345	-0.100844	0.71805	0.999552	no
Fahd1	Fahd1	Fahd1	chr17:24848895-24850302	ST_ASO_SPF	ST_WT_GF	OK	8.62128	7.37867	-0.224541	-0.249469	0.35955	0.982226	no
Fahd2a	Fahd2a	Fahd2a	chr2:127436214-127444565	ST_ASO_SPF	ST_WT_GF	OK	5.98541	5.22985	-0.194682	-0.182911	0.5137	0.999552	no
Faim	Faim	Faim	chr9:98986372-99002019	ST_ASO_SPF	ST_WT_GF	OK	7.97112	6.88272	-0.211803	-0.203735	0.49	0.999552	no
Faim2	Faim2	Faim2	chr15:99497004-99528165	ST_ASO_SPF	ST_WT_GF	OK	10.315	9.77731	-0.0772364	-0.100423	0.7212	0.999552	no
Faiml	Faiml	Faiml	chr9:99229375-99237239	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0.0586738	inf	0	1	1	no
Fam101a	Fam101a	Fam101a	chr5:125003474-125012547	ST_ASO_SPF	ST_WT_GF	NOTEST	0.100725	0.194544	0.949672	0	1	1	no
Fam101b	Fam101b	Fam101b	chr11:76019194-76027782	ST_ASO_SPF	ST_WT_GF	NOTEST	1.88727	1.97657	0.0666961	0	1	1	no
Fam102a	Fam102a	Fam102a	chr2:32535358-32569750	ST_ASO_SPF	ST_WT_GF	OK	6.61328	6.49576	-0.0258665	-0.0317175	0.90785	0.999552	no
Fam102b	Fam102b	Fam102b	chr3:108970996-109027607	ST_ASO_SPF	ST_WT_GF	OK	12.634	13.9019	0.13797	0.181578	0.52565	0.999552	no
Fam103a1	Fam103a1	Fam103a1	chr7:81762952-81769490	ST_ASO_SPF	ST_WT_GF	OK	51.5172	43.9951	-0.22771	-0.293914	0.28685	0.949177	no
Fam104a	Fam104a	Fam104a	chr11:113649528-113684151	ST_ASO_SPF	ST_WT_GF	OK	19.929	22.6124	0.182245	0.234199	0.4084	0.999552	no
Fam105a	Fam105a	Fam105a	chr15:27655070-27681542	ST_ASO_SPF	ST_WT_GF	NOTEST	2.61985	2.56118	-0.0326771	0	1	1	no
Fam107a	Fam107a	Fam107a	chr14:8296277-8309776	ST_ASO_SPF	ST_WT_GF	OK	13.325	9.45481	-0.49502	-0.585833	0.03885	0.568963	no
Fam107b	Fam107b	Fam107b	chr2:3713457-3782134	ST_ASO_SPF	ST_WT_GF	NOTEST	0.661868	0.577958	-0.19558	0	1	1	no
Fam109a	Fam109a	Fam109a	chr5:121849027-121854599	ST_ASO_SPF	ST_WT_GF	NOTEST	1.51365	1.34326	-0.172286	0	1	1	no
Fam109b	Fam109b	Fam109b	chr15:82341178-82345710	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0684212	0.173427	1.34182	0	1	1	no
Fam110a	Fam110a	Fam110a	chr2:151969395-151980219	ST_ASO_SPF	ST_WT_GF	OK	3.2022	3.30792	0.0468635	0.0408148	0.8746	0.999552	no
Fam110b	Fam110b	Fam110b	chr4:5644178-5799944	ST_ASO_SPF	ST_WT_GF	OK	22.0679	23.4933	0.0903009	0.114198	0.68355	0.999552	no
Fam110c	Fam110c	Fam110c	chr12:31073967-31079940	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0103574	0	-inf	0	1	1	no
Fam111a	Fam111a	Fam111a	chr19:12573524-12596566	ST_ASO_SPF	ST_WT_GF	NOTEST	0.730126	0.98407	0.430616	0	1	1	no
Fam114a1	Fam114a1	Fam114a1	chr5:64970074-65041901	ST_ASO_SPF	ST_WT_GF	NOTEST	0.408017	0.555293	0.44462	0	1	1	no
Fam114a2	Fam114a2	Fam114a2	chr11:57482989-57518644	ST_ASO_SPF	ST_WT_GF	OK	9.67456	9.68253	0.00118782	0.00149796	0.99635	0.999713	no
Fam117a	Fam117a	Fam117a	chr11:95337017-95381872	ST_ASO_SPF	ST_WT_GF	NOTEST	3.08626	2.9437	-0.0682289	0	1	1	no
Fam117b	Fam117b	Fam117b	chr1:59913005-59985348	ST_ASO_SPF	ST_WT_GF	OK	9.07346	8.54503	-0.0865674	-0.108153	0.69345	0.999552	no
Fam118a	Fam118a	Fam118a	chr15:85037061-85062830	ST_ASO_SPF	ST_WT_GF	OK	3.49872	2.89214	-0.27469	-0.275455	0.3185	0.964106	no
Fam118b	Fam118b	Fam118b	chr9:35211202-35267805	ST_ASO_SPF	ST_WT_GF	OK	5.24205	4.13103	-0.34363	-0.2051	0.4327	0.999552	no
Fam120a	Fam120a	Fam120a	chr13:48879216-48967828	ST_ASO_SPF	ST_WT_GF	OK	24.6852	24.6158	-0.00406046	-0.00531998	0.9846	0.999552	no
Fam120aos	Fam120aos	Fam120aos	chr13:48968111-48969905	ST_ASO_SPF	ST_WT_GF	OK	7.17785	6.56434	-0.128901	-0.136652	0.62155	0.999552	no
Fam120b	Fam120b	Fam120b	chr17:15396201-15433581	ST_ASO_SPF	ST_WT_GF	OK	3.4286	3.59207	0.067192	0.0824601	0.7734	0.999552	no
Fam120c	Fam120c	Fam120c	chrX:151344222-151474134	ST_ASO_SPF	ST_WT_GF	OK	8.34571	7.89404	-0.0802711	-0.104954	0.70995	0.999552	no
Fam122a	Fam122a	Fam122a	chr19:24294795-24555827	ST_ASO_SPF	ST_WT_GF	OK	5.10412	5.42014	0.0866679	0.0798184	0.7778	0.999552	no
Fam122b	Fam122b	Fam122b	chrX:53243414-53269805	ST_ASO_SPF	ST_WT_GF	NOTEST	1.43086	1.34089	-0.0936891	0	1	1	no
Fam122c	Fam122c	Fam122c	chrX:53273432-53301501	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Fam124a	Fam124a	Fam124a	chr14:62555736-62608485	ST_ASO_SPF	ST_WT_GF	NOTEST	1.85332	1.55552	-0.25272	0	1	1	no
Fam124b	Fam124b	Fam124b	chr1:80198698-80213944	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Fam126a	Fam126a	Fam126a	chr5:23787743-24161231	ST_ASO_SPF	ST_WT_GF	NOTEST	3.04058	2.45607	-0.307996	0	1	1	no
Fam126b	Fam126b	Fam126b	chr1:58522805-58586333	ST_ASO_SPF	ST_WT_GF	OK	16.4277	17.8145	0.116921	0.14713	0.58765	0.999552	no
Fam129a	Fam129a	Fam129a	chr1:151571372-151719347	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0565838	0.0813791	0.524269	0	1	1	no
Fam129b	Fam129b	Fam129b	chr2:32876133-32961255	ST_ASO_SPF	ST_WT_GF	NOTEST	1.33587	1.35534	0.0208797	0	1	1	no
Fam129c	Fam129c	Fam129c	chr8:71597645-71608149	ST_ASO_SPF	ST_WT_GF	NOTEST	0.143374	0.0983851	-0.543273	0	1	1	no
Fam131a	Fam131a	Fam131a	chr16:20695056-20716636	ST_ASO_SPF	ST_WT_GF	OK	21.1209	25.3104	0.261063	0.304246	0.29125	0.952709	no
Fam131b	Fam131b	Fam131b	chr6:42315304-42324640	ST_ASO_SPF	ST_WT_GF	OK	5.38383	5.50097	0.031052	0.037749	0.88995	0.999552	no
Fam131c	Fam131c	Fam131c	chr4:141368191-141384174	ST_ASO_SPF	ST_WT_GF	NOTEST	0.225301	0.11816	-0.931109	0	1	1	no
Fam132a	Fam132a	Fam132a	chr4:155962311-155966629	ST_ASO_SPF	ST_WT_GF	OK	5.46198	5.48804	0.00686483	0.00684707	0.9807	0.999552	no
Fam132b	Fam132b	Fam132b	chr1:91366429-91374217	ST_ASO_SPF	ST_WT_GF	NOTEST	0.124625	0.173789	0.479749	0	1	1	no
Fam133b	Fam133b	Fam133b	chr5:3543832-3570546	ST_ASO_SPF	ST_WT_GF	OK	22.5677	21.804	-0.0496654	-0.0648009	0.81545	0.999552	no
Fam134a	Fam134a	Fam134a	chr1:75142785-75147909	ST_ASO_SPF	ST_WT_GF	OK	19.5382	19.9086	0.0270981	0.0331803	0.9016	0.999552	no
Fam134b	Fam134b	Fam134b	chr15:25843297-25973696	ST_ASO_SPF	ST_WT_GF	OK	10.7066	10.853	0.0195827	0.0239797	0.9303	0.999552	no
Fam134c	Fam134c	Fam134c	chr11:101096321-101119843	ST_ASO_SPF	ST_WT_GF	NOTEST	0.339421	0.954125	1.4911	0	1	1	no
Fam135a	Fam135a	Fam135a	chr1:24010757-24100341	ST_ASO_SPF	ST_WT_GF	OK	7.28403	5.57979	-0.384527	-0.481134	0.08685	0.730569	no
Fam135b	Fam135b	Fam135b	chr15:71445677-71727838	ST_ASO_SPF	ST_WT_GF	NOTEST	0.422862	0.775539	0.875013	0	1	1	no
Fam136a	Fam136a	Fam136a	chr6:86365682-86370058	ST_ASO_SPF	ST_WT_GF	OK	15.2986	13.4241	-0.188573	-0.213175	0.44205	0.999552	no
Fam13a	Fam13a	Fam13a	chr6:58933535-59024502	ST_ASO_SPF	ST_WT_GF	NOTEST	0.617287	1.00777	0.707146	0	1	1	no
Fam13b	Fam13b	Fam13b	chr18:34409422-34506823	ST_ASO_SPF	ST_WT_GF	OK	2.84911	4.87886	0.776031	0.80842	0.00495	0.257381	no
Fam13c	Fam13c	Fam13c	chr10:70440667-70599291	ST_ASO_SPF	ST_WT_GF	NOTEST	0.876577	1.85345	1.08026	0	1	1	no
Fam149a	Fam149a	Fam149a	chr8:45336714-45382291	ST_ASO_SPF	ST_WT_GF	NOTEST	0.57521	0.672524	0.225496	0	1	1	no
Fam149b	Fam149b	Fam149b	chr14:20348161-20383491	ST_ASO_SPF	ST_WT_GF	NOTEST	2.61926	2.43577	-0.104782	0	1	1	no
Fam150a	Fam150a	Fam150a	chr1:6359330-6394731	ST_ASO_SPF	ST_WT_GF	NOTEST	0.19574	0.133656	-0.550415	0	1	1	no
Fam150b	Fam150b	Fam150b	chr12:30884323-30911612	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0619966	0.0107025	-2.53424	0	1	1	no
Fam151a	Fam151a	Fam151a	chr4:106733914-106799831	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Fam151b	Fam151b	Fam151b	chr13:92449619-92484031	ST_ASO_SPF	ST_WT_GF	OK	4.71535	3.78806	-0.315908	-0.29456	0.28605	0.948727	no
Fam155a	Fam155a	Fam155a	chr8:9206009-9771023	ST_ASO_SPF	ST_WT_GF	OK	11.4949	10.8587	-0.0821516	-0.104545	0.6982	0.999552	no
Fam159a	Fam159a	Fam159a	chr4:108367776-108383655	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0.244012	inf	0	1	1	no
Fam159b	Fam159b	Fam159b	chr13:104845282-104863893	ST_ASO_SPF	ST_WT_GF	NOTEST	0.362572	0.0505345	-2.84293	0	1	1	no
Fam160a1	Fam160a1	Fam160a1	chr3:85660062-85746209	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0531079	0.0848609	0.676172	0	1	1	no
Fam160a2	Fam160a2	Fam160a2	chr7:105371210-105400054	ST_ASO_SPF	ST_WT_GF	OK	3.15055	3.20697	0.0256062	0.0329479	0.90985	0.999552	no
Fam160b1	Fam160b1	Fam160b1	chr19:57361008-57389594	ST_ASO_SPF	ST_WT_GF	NOTEST	1.70136	2.31741	0.445825	0	1	1	no
Fam160b2	Fam160b2	Fam160b2	chr14:70583294-70599835	ST_ASO_SPF	ST_WT_GF	OK	3.88783	5.56296	0.51689	0.58144	0.04015	0.576698	no
Fam161a	Fam161a	Fam161a	chr11:23013386-23023741	ST_ASO_SPF	ST_WT_GF	NOTEST	0.274351	0.586592	1.09634	0	1	1	no
Fam161b	Fam161b	Fam161b	chr12:84345316-84361821	ST_ASO_SPF	ST_WT_GF	NOTEST	2.00761	2.57006	0.356322	0	1	1	no
Fam162a	Fam162a	Fam162a	chr16:36043843-36071515	ST_ASO_SPF	ST_WT_GF	OK	81.9479	61.9925	-0.402612	-0.515872	0.0631	0.664527	no
Fam162b	Fam162b	Fam162b	chr10:51585449-51590460	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0.0855027	inf	0	1	1	no
Fam163a	Fam163a	Fam163a	chr1:156075955-156205026	ST_ASO_SPF	ST_WT_GF	NOTEST	0.294566	0.228995	-0.363276	0	1	1	no
Fam163b	Fam163b	Fam163b	chr2:27110378-27142477	ST_ASO_SPF	ST_WT_GF	OK	11.2816	10.0578	-0.165658	-0.196346	0.4694	0.999552	no
Fam166a	Fam166a	Fam166a	chr2:25218744-25224702	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0237585	0	-inf	0	1	1	no
Fam166b	Fam166b	Fam166b	chr4:43381981-43429134	ST_ASO_SPF	ST_WT_GF	NOTEST	0.540366	0.598224	0.14675	0	1	1	no
Fam167a	Fam167a	Fam167a	chr14:63436393-63465502	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0453651	0.0183894	-1.30271	0	1	1	no
Fam167b	Fam167b	Fam167b	chr4:129576814-129578580	ST_ASO_SPF	ST_WT_GF	NOTEST	0.36885	0.520862	0.497864	0	1	1	no
Fam168a	Fam168a	Fam168a	chr7:100706701-100841630	ST_ASO_SPF	ST_WT_GF	OK	15.4898	19.0149	0.295816	0.376121	0.17965	0.873942	no
Fam168b	Fam168b	Fam168b	chr1:34813217-34843050	ST_ASO_SPF	ST_WT_GF	OK	9.32479	9.3708	0.00710222	0.0091865	0.97465	0.999552	no
Fam169a	Fam169a	Fam169a	chr13:97067286-97137926	ST_ASO_SPF	ST_WT_GF	OK	3.90852	3.0731	-0.346928	-0.123783	0.7475	0.999552	no
Fam169b	Fam169b	Fam169b	chr7:68266338-68363092	ST_ASO_SPF	ST_WT_GF	NOTEST	0.330344	0.338823	0.036564	0	1	1	no
Fam170a	Fam170a	Fam170a	chr18:50278368-50283019	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Fam170b	Fam170b	Fam170b	chr14:32833961-32836788	ST_ASO_SPF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
Fam171a1	Fam171a1	Fam171a1	chr2:3118387-3227809	ST_ASO_SPF	ST_WT_GF	OK	17.4142	16.7149	-0.0591295	-0.0735643	0.7895	0.999552	no
Fam171a2	Fam171a2	Fam171a2	chr11:102436980-102447663	ST_ASO_SPF	ST_WT_GF	OK	22.8883	26.92	0.234068	0.292607	0.26985	0.940592	no
Fam171b	Fam171b	Fam171b	chr2:83812727-83881358	ST_ASO_SPF	ST_WT_GF	OK	22.0475	30.2026	0.454058	0.591973	0.03015	0.522056	no
Fam172a	Fam172a	Fam172a	chr13:77708689-78166240	ST_ASO_SPF	ST_WT_GF	OK	7.57084	8.0159	0.0824109	0.102308	0.72415	0.999552	no
Fam173a	Fam173a	Fam173a	chr17:25786579-25792394	ST_ASO_SPF	ST_WT_GF	OK	114.924	107.119	-0.101471	-0.12193	0.67595	0.999552	no
Fam173b	Fam173b	Fam173b	chr15:31602115-31617535	ST_ASO_SPF	ST_WT_GF	OK	4.65184	4.62918	-0.007044	-0.00628044	0.9807	0.999552	no
Fam174a	Fam174a	Fam174a	chr1:95313627-95335284	ST_ASO_SPF	ST_WT_GF	OK	19.8863	16.3928	-0.278711	-0.347168	0.21045	0.904028	no
Fam174b	Fam174b	Fam174b	chr7:73740306-73776919	ST_ASO_SPF	ST_WT_GF	OK	2.58063	3.23946	0.328031	0.330955	0.23025	0.917518	no
Fam175a	Fam175a	Fam175a	chr5:100804801-100820935	ST_ASO_SPF	ST_WT_GF	NOTEST	1.24506	1.67575	0.428587	0	1	1	no
Fam175b	Fam175b	Fam175b	chr7:132859224-132885114	ST_ASO_SPF	ST_WT_GF	OK	5.34263	5.58481	0.0639574	0.0743493	0.7949	0.999552	no
Fam178a	Fam178a	Fam178a	chr19:44931118-44984550	ST_ASO_SPF	ST_WT_GF	OK	2.86981	4.04409	0.494861	0.619792	0.0248	0.485327	no
Fam178b	Fam178b	Fam178b	chr1:36562695-36683183	ST_ASO_SPF	ST_WT_GF	NOTEST	0.181693	0.353095	0.958557	0	1	1	no
Fam179a	Fam179a	Fam179a	chr17:71673260-71729669	ST_ASO_SPF	ST_WT_GF	NOTEST	0.171037	0.14968	-0.192427	0	1	1	no
Fam179b	Fam179b	Fam179b	chr12:64965741-65022573	ST_ASO_SPF	ST_WT_GF	OK	6.38559	6.40657	0.00473172	0.00585448	0.98255	0.999552	no
Fam180a	Fam180a	Fam180a	chr6:35312745-35326141	ST_ASO_SPF	ST_WT_GF	NOTEST	0.560694	0.100898	-2.47431	0	1	1	no
Fam181a	Fam181a	Fam181a	chr12:103314958-103317065	ST_ASO_SPF	ST_WT_GF	NOTEST	0.232506	0.222443	-0.0638297	0	1	1	no
Fam181b	Fam181b	Fam181b	chr7:93079878-93081721	ST_ASO_SPF	ST_WT_GF	OK	4.34968	4.0608	-0.0991439	-0.101035	0.7282	0.999552	no
Fam183b	Fam183b	Fam183b	chr11:58792801-58801960	ST_ASO_SPF	ST_WT_GF	OK	22.0459	10.8995	-1.01625	-0.878278	0.00665	0.291244	no
Fam184a	Fam184a	Fam184a	chr10:53633144-53750909	ST_ASO_SPF	ST_WT_GF	OK	5.46407	6.64282	0.28182	0.332725	0.2298	0.917343	no
Fam184b	Fam184b	Fam184b	chr5:45529704-45645469	ST_ASO_SPF	ST_WT_GF	NOTEST	1.55929	1.99072	0.352406	0	1	1	no
Fam185a	Fam185a	Fam185a	chr5:21424902-21482124	ST_ASO_SPF	ST_WT_GF	OK	4.55577	2.7938	-0.705465	-0.761386	0.00805	0.313484	no
Fam186b	Fam186b	Fam186b	chr15:99271017-99287180	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0706131	0.0915175	0.374111	0	1	1	no
Fam187a	Fam187a	Fam187a	chr11:102881243-102886731	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0144524	0	-inf	0	1	1	no
Fam187b	Fam187b	Fam187b	chr7:30973803-30989725	ST_ASO_SPF	ST_WT_GF	NOTEST	0.0430744	0.0295241	-0.544939	0	1	1	no
Fam188a	Fam188a	Fam188a	chr2:12347263-12419460	ST_ASO_SPF	ST_WT_GF	OK	8.65857	7.60087	-0.187965	-0.217572	0.4314	0.999552	no
Fam188b	Fam188b	Fam188b	chr6:55203382-55320222	ST_ASO_SPF	ST_WT_GF	NOTEST	0.41599	0.404528	-0.0403105	0	1	1	no
Fam189a1	Fam189a1	Fam189a1	chr7:64756095-65156528	ST_ASO_SPF	ST_WT_GF	NOTEST	0.789431	1.0407	0.398666	0	1	1	no
Fam189a2	Fam189a2	Fam189a2	chr19:23972749-24031019	ST_ASO_SPF	ST_WT_GF	NOTEST	0.5806	0.526222	-0.141873	0	1	1	no
Fam189b	Fam189b	Fam189b	chr3:89183224-89189289	ST_ASO_SPF	ST_WT_GF	OK	3.74844	3.84027	0.0349172	0.0390713	0.8868	0.999552	no
Fam192a	Fam192a	Fam192a	chr8:94574940-94601726	ST_ASO_SPF	ST_WT_GF	OK	12.1022	13.5586	0.163943	0.196563	0.4758	0.999552	no
Fam193a	Fam193a	Fam193a	chr5:34369932-34486458	ST_ASO_SPF	ST_WT_GF	OK	2.94405	4.06822	0.466593	0.522324	0.07015	0.684008	no
Fam193b	Fam193b	Fam193b	chr13:55539315-55571120	ST_ASO_SPF	ST_WT_GF	OK	2.8381	3.75169	0.402615	0.373489	0.19295	0.888593	no
Fam195a	Fam195a	Fam195a	chr17:25863697-25868738	ST_ASO_SPF	ST_WT_GF	OK	8.11799	6.47818	-0.325535	-0.288519	0.30295	0.957078	no
Fam195b	Fam195b	Fam195b	chr11:120542887-120549727	ST_ASO_SPF	ST_WT_GF	OK	30.6597	31.3058	0.0300884	0.0369797	0.8914	0.999552	no
Fam196a	Fam196a	Fam196a	chr7:134670686-135173647	ST_ASO_SPF	ST_WT_GF	NOTEST	0.649556	0.696826	0.101345	0	1	1	no
Fam196b	Fam196b	Fam196b	chr11:34226820-34783905	ST_ASO_SPF	ST_WT_GF	NOTEST	0.79038	0.492893	-0.681274	0	1	1	no
Fam198a	Fam198a	Fam198a	chr9:121950987-121980208	ST_ASO_SPF	ST_WT_GF	NOTEST	0.329959	0.44525	0.432328	0	1	1	no
Fam198b	Fam198b	Fam198b	chr3:79885929-79946278	ST_ASO_SPF	ST_WT_GF	NOTEST	1.0932	1.20812	0.144212	0	1	1	no
Fam199x	Fam199x	Fam199x	chrX:137049593-137082501	ST_ASO_SPF	ST_WT_GF	OK	4.65989	3.62417	-0.362646	-0.409001	0.14845	0.835233	no
