Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	31242420	Metallothionein 3 Controls the Phenotype and Metabolic Programming of Alternatively Activated Macrophages.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MT3
Pubmed	30242221	Brain monoamine oxidase A in seasonal affective disorder and treatment with bright light therapy.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	27909812	In phyllodes tumors of the breast expression of SPARC (osteonectin/BM40) mRNA by in situ hybridization correlates with protein expression by immunohistochemistry and is associated with tumor progression.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	21715336	Partial requirement of endothelin receptor B in spiral ganglion neurons for postnatal development of hearing.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	EDNRB
Pubmed	24646167	Soluble CD25 is increased in patients with sepsis-induced acute kidney injury.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	29524106	Association Study Between Metallothionein-3 Protein Polymorphisms and Autism.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MT3
Pubmed	9457905	BM-40 (osteonectin, SPARC) is expressed both in the epidermal and in the dermal compartment of adult human skin.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	22414871	Lumbar intervertebral disc degeneration associated with axial and radiating low back pain in ageing SPARC-null mice.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	19162038	Genetic deletion of MAO-A promotes serotonin-dependent ventricular hypertrophy by pressure overload.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	24553941	Peripheral role of cathepsin S in Th1 cell-dependent transition of nerve injury-induced acute pain to a chronic pain state.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	CTSS
Pubmed	17313446	Correlation of the CD4+CD25high T-regulatory cells in recipients and their corresponding donors to acute GVHD.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	849800	Enhancement of melanocyte development from piebald neural crest by a favorable tissue environment.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	EDNRB
Pubmed	16801953	MAOA, maltreatment, and gene-environment interaction predicting children's mental health: new evidence and a meta-analysis.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	9814470	Human adipose tissue expresses angiotensinogen and enzymes required for its conversion to angiotensin II.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	25060544	Impact of behavioral genetic evidence on the perceptions and dispositions of child abuse victims.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	20565704	Relationship and prognostic significance of SPARC and VEGF protein expression in colon cancer.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	17294624	Free interleukin-2 receptors in children with trisomy 21 (Down's syndrome) and different levels of periodontal disease.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	12173461	[Association of the T174M polymorphism of the angiotensinogen gene with essential hypertension in Russians and Tatars from Bashkortostan].	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	3581152	Osteonectin--a differentiation marker of bone cells.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	25311493	Clinical impact of CD25 expression on outcomes of allogeneic hematopoietic stem cell transplant for cytogenetically intermediate-risk acute myeloid leukemia.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	15349769	Positive selection in MAOA gene is human exclusive: determination of the putative amino acid change selected in the human lineage.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	12447479	Effect of monoamine oxidase A knockout on resistance to long-term exposure to ethanol.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	7708716	Genetic control of blood pressure and the angiotensinogen locus.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	25232999	Validation of endothelin B receptor antibodies reveals two distinct receptor-related bands on Western blot.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	EDNRB
Pubmed	27779255	LMO2 attenuates tumor growth by targeting the Wnt signaling pathway in breast and colorectal cancer.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	LMO2
Pubmed	28288039	LMO2-negative Expression Predicts the Presence of MYC Translocations in Aggressive B-Cell Lymphomas.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	LMO2
Pubmed	24651527	MAPK pathway inhibition enhances the efficacy of an anti-endothelin B receptor drug conjugate by inducing target expression in melanoma.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	EDNRB
Pubmed	3397061	Molecular cloning of the mouse angiotensinogen gene.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	7866430	Two distinct human endothelin B receptors generated by alternative splicing from a single gene.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	EDNRB
Pubmed	30413709	Crystal structures of human ET	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	EDNRB
Pubmed	23794209	Metallothionein 3: an androgen-upregulated gene enhances cell invasion and tumorigenesis of prostate carcinoma cells.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MT3
Pubmed	21832987	Social deficits and perseverative behaviors, but not overt aggression, in MAO-A hypomorphic mice.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	26303292	Deficiency of angiotensinogen in hepatocytes markedly decreases blood pressure in lean and obese male mice.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	22881375	Angiotensinogen gene M235T and T174M polymorphisms and susceptibility of pre-eclampsia: a meta-analysis.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	26888118	Structure and functions of angiotensinogen.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	29505805	Analysis of promoter polymorphism in monoamine oxidase A (MAOA) gene in completed suicide on Slovenian population.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	23716723	The relationship between angiotensinogen gene polymorphisms and essential hypertension in a Northern Han Chinese population.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	25827352	Decreased Mechanical Strength and Collagen Content in SPARC-Null Periodontal Ligament Is Reversed by Inhibition of Transglutaminase Activity.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	7970726	T cell tumours of disparate phenotype in mice transgenic for Rbtn-2.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	LMO2
Pubmed	12234952	Angiotensinogen gene promoter region variant modifies body size-ambulatory blood pressure relations in hypertension.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	25720060	S1PR4 is required for plasmacytoid dendritic cell differentiation.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	S1PR4
Pubmed	25381307	Circadian rhythm of plasma and urinary angiotensinogen in healthy volunteers and in patients with chronic kidney disease.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	8717053	Quantitative trait loci that modify the severity of spotting in piebald mice.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	EDNRB
Pubmed	10647887	Association between monoamine oxidase A activity in human male skin fibroblasts and genotype of the MAOA promoter-associated variable number tandem repeat.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	25794322	[Association between the MAOA-uVNTR polymorphism and antisocial personality traits in alcoholic men].	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	25516351	Aberrant methylation of the SPARC gene promoter and its clinical implication in gastric cancer.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	20691428	A cis-phase interaction study of genetic variants within the MAOA gene in major depressive disorder.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	24728149	miR-34a modulates angiotensin II-induced myocardial hypertrophy by direct inhibition of ATG9A expression and autophagic activity.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	22491017	An individual coding polymorphism and the haplotype of the SPARC gene predict gastric cancer recurrence.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	8364583	The state of DNA methylation in the promoter and exon 1 regions of the human gene for the interleukin-2 receptor alpha chain (IL-2R alpha) in various cell types.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	11031103	Structural and functional characterization of liver cell-specific activity of the human sodium/taurocholate cotransporter.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SLC10A1
Pubmed	18253934	A prototypic matricellular protein in the tumor microenvironment--where there's SPARC, there's fire.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	27160004	The Interplay of MAOA and Peer Influences in Predicting Adult Criminal Behavior.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	21306748	The association of the angiotensinogen gene with insulin sensitivity in humans: a tagging single nucleotide polymorphism and haplotype approach.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	18474080	The functional MAOA-uVNTR promoter polymorphism in patients with frontotemporal dementia.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	16636191	Angiotensinogen modulates renal vasculature growth.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	18600297	Response to genetic manipulations of liver angiotensinogen in the physiological range.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	19027823	Angiotensin modulation of rostral ventrolateral medulla (RVLM) in cardiovascular regulation.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	19448421	Expression and clinical significance of SPARC in clinical stage II tongue squamous cell carcinoma.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	20484657	ANG II promotes autophagy in podocytes.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	27491457	Genetic variants in the regulatory region of SLC10A1 are not associated with the risk of hepatitis B virus infection and clearance.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SLC10A1
Pubmed	12547720	Compromised production of extracellular matrix in mice lacking secreted protein, acidic and rich in cysteine (SPARC) leads to a reduced foreign body reaction to implanted biomaterials.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	12576245	A molecular variant of angiotensinogen is associated with idiopathic intrauterine growth restriction.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	7579400	Ectopic expression of rhombotin-2 causes selective expansion of CD4-CD8- lymphocytes in the thymus and T-cell tumors in transgenic mice.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	LMO2
Pubmed	27643478	A genome-wide association study of emotion dysregulation: Evidence for interleukin 2 receptor alpha.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	19445388	[Immobility and hyperthermia in tail suspension test: the association with Porsolt test and startle response in 11 inbred mouse strains, and the effect of MAO A knockout].	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	28569190	Single-cell mRNA profiling reveals transcriptional heterogeneity among pancreatic circulating tumour cells.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	17681430	Nasopharyngeal angiofibroma with intracellular accumulation of SPARC - a hypothesis (SPARC in nasopharyngeal angiofibroma).	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	30881922	Diverse Effects of the NTCP p.Ser267Phe Variant on Disease Progression During Chronic HBV Infection and on HBV preS1 Variability.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SLC10A1
Pubmed	15388495	Nuclear localization of angiotensinogen in astrocytes.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	2901720	A BglI polymorphism for the interleukin-2 receptor gene (IL2R) on chromosome 10.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	17397030	Frequent inactivation of SPARC by promoter hypermethylation in colon cancers.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	15067738	[Association of angiotensinogen gene M235T variant with essential hypertension].	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	16514903	[Angiotensinogen gene T174M polymorphism: opposite relationships with essential hypertension and obesity in a homogeneous population from Majorca (Baleric Islands, Spain)].	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	19225232	High ambient glucose augments angiotensin II-induced proinflammatory gene mRNA expression in human mesangial cells: effects of valsartan and simvastatin.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	7563094	The C-terminal portion of BM-40 (SPARC/osteonectin) is an autonomously folding and crystallisable domain that binds calcium and collagen IV.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	23438673	The balance between human maternal plasma angiotensin II and angiotensin 1-7 levels in early gestation pregnancy is influenced by fetal sex.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	23761378	Gender difference in interactions between MAOA promoter uVNTR polymorphism and negative familial stressors on body mass index among Chinese adolescents.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	23345539	Urinary angiostatin--a novel putative marker of renal pathology chronicity in lupus nephritis.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	28119265	The relationship between SPARC expression in primary tumor and metastatic lymph node of resected pancreatic cancer patients and patients' survival.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	25889680	Favorable in vitro effects of combined IL-12 and IL-18 treatment on NK cell cytotoxicity and CD25 receptor expression in metastatic melanoma patients.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	11812236	High-level expression of human liver monoamine oxidase A in Pichia pastoris: comparison with the enzyme expressed in Saccharomyces cerevisiae.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	23170961	Dense mapping of IL2RA shows no association with Graves' disease in Chinese Han population.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	29730831	The relationship between the MAOA-uVNTR polymorphism, delinquent peer affiliation, and antisocial behavior with a consideration of sex differences.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	25563559	Ultra-high level of serum soluble interleukin-2 receptor at diagnosis predicts poor outcome for angioimmunoblastic T-cell lymphoma.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	9927146	Decreased Na+-dependent taurocholate uptake and low expression of the sinusoidal Na+-taurocholate cotransporting protein (Ntcp) in livers of mdr2 P-glycoprotein-deficient mice.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SLC10A1
Pubmed	14660639	Ethnicity-dependent polymorphism in Na+-taurocholate cotransporting polypeptide (SLC10A1) reveals a domain critical for bile acid substrate recognition.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SLC10A1
Pubmed	18175066	Prevention of DNA damage in renal transplantation by losartan and enalapril: the role of renin-angiotensin system polymorphisms.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	25877699	Secreted protein acidic and rich in cysteine facilitates age-related cardiac inflammation and macrophage M1 polarization.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	22030358	Child abuse and neglect, MAOA, and mental health outcomes: a prospective examination.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	17823594	Correlation between angiotensinogen gene polymorphisms and essential hypertension in Chinese population.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	22579612	The role of angiotensin II in nonalcoholic steatohepatitis.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	23871843	Early postnatal inhibition of serotonin synthesis results in long-term reductions of perseverative behaviors, but not aggression, in MAO A-deficient mice.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	23629809	Cathepsin S from both tumor and tumor-associated cells promote cancer growth and neovascularization.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	CTSS
Pubmed	15251892	The use of adolescent nonhuman primates to model human alcohol intake: neurobiological, genetic, and psychological variables.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	21239413	Association of IL2RA polymorphisms with susceptibility to multiple sclerosis is not explained by missense mutations in IL2RA.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	18575631	The M235T polymorphism in the AGT gene and CHD risk: evidence of a Hardy-Weinberg equilibrium violation and publication bias in a meta-analysis.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	8941219	Nephrogenesis and renovascular development in angiotensinogen-deficient mice.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	16671337	T1198C polymorphism of the angiotensinogen gene and antihypertensive response to angiotensin-converting enzyme inhibitors.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	24818138	Urinary angiotensinogen is elevated in patients with nephrolithiasis.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	23670848	SPARC is up-regulated during skeletal muscle regeneration and inhibits myoblast differentiation.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	18300856	Haplotype of the angiotensinogen gene is associated with coronary heart disease in familial hypercholesterolemia.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	9545324	Lysosomal enzyme trafficking between phagosomes, endosomes, and lysosomes in J774 macrophages. Enrichment of cathepsin H in early endosomes.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	CTSS
Pubmed	30224346	Urinary angiotensinogen predicts progressive chronic kidney disease after an episode of experimental acute kidney injury.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	31090060	Association study of M235T and A-6G polymorphisms in angiotensinogen gene with risk of developing preeclampsia in Iranian population.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	1578281	Quantitative enzyme radioautography with 3H-Ro 41-1049 and 3H-Ro 19-6327 in vitro: localization and abundance of MAO-A and MAO-B in rat CNS, peripheral organs, and human brain.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	28490451	Evidence for intraventricular secretion of angiotensinogen and angiotensin by the subfornical organ using transgenic mice.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	26442284	Diabetic Nephropathy Induced by Increased Ace Gene Dosage Is Associated with High Renal Levels of Angiotensin (1-7) and Bradykinin.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	17218421	Increased Notch 1 expression and attenuated stimulatory G protein coupling to adenylyl cyclase in osteonectin-null osteoblasts.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	27638906	The unfolded protein response controls ER stress-induced apoptosis of lung epithelial cells through angiotensin generation.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	28125961	Lack of Ser267Phe variant of sodium taurocholate cotransporting polypeptide among Moroccans regardless of hepatitis B virus infection status.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SLC10A1
Pubmed	1685671	A novel subpopulation of CD45RA+ CD4+ T cells expressing IL-2 receptor alpha-chain (CD25) and having a functionally transitional nature into memory cells.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	20556887	TIP47 protects mitochondrial membrane integrity and inhibits oxidative-stress-induced cell death.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	PLIN3
Pubmed	15556933	A stable tyrosyl radical in monoamine oxidase A.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	21055442	Functional expression of angiotensinogen depends on splicing enhancers in exon 2.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	7588634	In vivo regulation of interleukin-2 receptor alpha gene transcription by the coordinated binding of constitutive and inducible factors in human primary T cells.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	22673782	Disruption of muscle renin-angiotensin system in AT1a-/- mice enhances muscle function despite reducing muscle mass but compromises repair after injury.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	20070608	TIP47 is required for the production of infectious HIV-1 particles from primary macrophages.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	PLIN3
Pubmed	25847782	Inhibition of farnesyl pyrophosphate synthase attenuates angiotensin II-induced fibrotic responses in vascular smooth muscle cells.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	21152968	Deviant peer affiliation and antisocial behavior: interaction with Monoamine Oxidase A (MAOA) genotype.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	1692023	Structure and expression of the human angiotensinogen gene. Identification of a unique and highly active promoter.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	2573515	Tissue-specific and hormonal regulation of angiotensinogen minigenes in transgenic mice.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	28916337	Angiotensin II induces calcium-mediated autophagy in podocytes through enhancing reactive oxygen species levels.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	16517695	Cutting Edge: Anti-CD25 monoclonal antibody injection results in the functional inactivation, not depletion, of CD4+CD25+ T regulatory cells.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	31574858	Clinical and histopathologic features of sodium taurocholate cotransporting polypeptide deficiency in pediatric patients.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SLC10A1
Pubmed	24229476	The relationship between MAOA gene polymorphism and test anxiety.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	27788506	Overexpression of Intrarenal Renin-Angiotensin System in Human Acute Tubular Necrosis.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	28181067	Lack of association between MAOA-uVNTR variants and excessive daytime sleepiness.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	15803439	Angiotensin (1-7) re-establishes impulse conduction in cardiac muscle during ischaemia-reperfusion. The role of the sodium pump.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	30096258	Dynamic demethylation of the IL2RA promoter during in vitro CD4+ T cell activation in association with IL2RA expression.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	21722762	Interleukin-2 signaling pathway analysis by quantitative phosphoproteomics.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	IL2RA
Pubmed	25623016	Hypomethylation of MAOA's first exon region in depression: a replication study.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	20364435	Harsh discipline, childhood sexual assault, and MAOA genotype: an investigation of main and interactive effects on diverse clinical externalizing outcomes.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	16793212	A postulated role for transcriptional regulator LMO2 in the proliferation and involution of hemangioma.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	LMO2
Pubmed	26780688	Intramolecular Cleavage of the hASRGL1 Homodimer Occurs in Two Stages.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	ASRGL1
Pubmed	10079140	Disruption of the Sparc locus in mice alters the differentiation of lenticular epithelial cells and leads to cataract formation.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SPARC
Pubmed	17075137	The crystal structure of a Cys25 -> Ala mutant of human procathepsin S elucidates enzyme-prosequence interactions.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	CTSS
Pubmed	12006677	Neuron-specific expression of human angiotensinogen in brain causes increased salt appetite.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	27051045	Polymorphisms in sodium taurocholate cotransporting polypeptide are not associated with hepatitis B virus clearance in Chinese Tibetans and Uygurs.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SLC10A1
Pubmed	12778446	[Relationship between the Fnu4HI site polymorphism of monoamine oxidase A gene and Parkinson's disease].	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	26376373	Genetic Association Between Angiotensinogen Polymorphisms and Lung Cancer Risk.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	18404605	Angiotensinogen gene variants in a Pakistani hypertensive population of Punjab.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	23467203	A possible interaction between systemic and renal angiotensinogen in the control of blood pressure.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	AGT
Pubmed	2044774	The complete amino acid sequence of bovine cathepsin S and a partial sequence of bovine cathepsin L.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	CTSS
Pubmed	19642709	Monoamine oxidase a promoter gene associated with problem behavior in adults with intellectual/developmental disabilities.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
Pubmed	1961729	Functional expression cloning and characterization of the hepatocyte Na+/bile acid cotransport system.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	SLC10A1
Pubmed	15034227	Family-based association study between the monoamine oxidase A gene and obesity: implications for psychopharmacogenetic studies.	Pubmed	5.688E-4	1.000E0	1.423E-3	1.289E-2	1	1	MAOA
